0.1109249,0.111006625,0.109904325,0.108138675,0.10593705,0.1029832,0.1023909,0.09911385,0.09594565,0,0.11129787,0.111336713,0.110366458,0.108577328,0.106494108,0.103519255,0.10293115,0.099674873,0.096680475
0.11111545,0.11123065,0.11026555,0.108432,0.106348225,0.103498925,0.102855575,0.0994634,0.096608275,0,0.111384225,0.111427245,0.110439258,0.108636188,0.106574558,0.103617863,0.103006943,0.09972538,0.096752655
0.11068705,0.110844825,0.109878575,0.108187425,0.105848625,0.10288765,0.102507725,0.09925185,0.0962575,0,0.111380305,0.111408245,0.110428655,0.108633,0.10653775,0.103594018,0.103008193,0.099724198,0.096741475
0.110640775,0.11081105,0.109806,0.1079791,0.106035025,0.1029,0.102409925,0.0991746,0.0961285,0,0.111194935,0.111244203,0.110274248,0.108490653,0.106406335,0.103444548,0.102882055,0.099591248,0.096604075
0.1105745,0.110886825,0.10992735,0.108227725,0.106488475,0.103364275,0.102981375,0.0999184,0.09689025,0,0.111110568,0.111200343,0.110213098,0.108428203,0.106382978,0.103390695,0.10286183,0.099592558,0.09658902
0.11098475,0.1107945,0.110043575,0.108066675,0.10618755,0.103081725,0.10260205,0.099385375,0.096357375,0,0.111043575,0.111109078,0.110152883,0.108349393,0.106320645,0.103306423,0.10280241,0.099545593,0.096521155
0.110383975,0.110415375,0.1096676,0.107803875,0.105605325,0.102542525,0.1021436,0.098813275,0.096052975,0,0.11084436,0.110936225,0.110004678,0.108211393,0.106161558,0.103116783,0.102626903,0.099379378,0.096360935
0.110787125,0.110732025,0.10989895,0.108171875,0.1057082,0.10265555,0.1021449,0.09885615,0.09571335,0,0.110812388,0.110901198,0.109985553,0.108219338,0.106117063,0.103061248,0.10257298,0.099323175,0.09630459
0.111964775,0.111952275,0.110987125,0.109090475,0.10685365,0.1040879,0.103355175,0.100039375,0.096982375,0,0.110916205,0.1109869,0.110074933,0.108285123,0.1061627,0.103142475,0.102630205,0.099371215,0.09635371
0.111563475,0.1115458,0.11075675,0.109042275,0.1067096,0.10382035,0.1032264,0.1001012,0.09699575,0,0.110962678,0.111021995,0.11011358,0.10831401,0.106172173,0.10318221,0.102661763,0.099411748,0.0963932
0.111547125,0.111573475,0.110538425,0.1088683,0.106628075,0.103627625,0.102868625,0.099557525,0.096647775,0,0.1110249,0.11107868,0.11017699,0.108386973,0.106241275,0.103246653,0.102709535,0.099456115,0.096463413
0.1114267,0.11128705,0.110391425,0.108639725,0.106359225,0.103431075,0.102601075,0.09941955,0.0963744,0,0.111056025,0.11108432,0.110189578,0.108407745,0.106242375,0.103239868,0.102684085,0.09945173,0.096440025
0.111196875,0.1110198,0.110118725,0.107940825,0.10591845,0.10300675,0.10238265,0.09940085,0.096027325,0,0.111107008,0.111101818,0.110213593,0.108383085,0.106249358,0.103251778,0.102671578,0.09946663,0.096417008
0.10986385,0.10976895,0.10873795,0.10677915,0.104668775,0.1018093,0.10126875,0.09786935,0.09499805,0,0.111029315,0.110997608,0.110106788,0.10826309,0.106112733,0.103142708,0.10255746,0.099336105,0.096303963
0.11077305,0.11057985,0.109737425,0.108025575,0.1060425,0.102877,0.102362325,0.09896585,0.09636175,0,0.11104917,0.11096691,0.110087795,0.108242875,0.106068135,0.10309398,0.102495555,0.09924085,0.096251113
0.110744225,0.1106919,0.109848025,0.108321025,0.106132775,0.10314455,0.1025568,0.0993148,0.09646125,0,0.111025118,0.11095665,0.11006824,0.10826831,0.106062658,0.103100263,0.10249103,0.099233793,0.0962615
0.110207825,0.110364925,0.10928295,0.107625075,0.105489275,0.1026079,0.102063225,0.0987594,0.096002025,0,0.111007503,0.110951605,0.110029775,0.10825043,0.106051053,0.1031068,0.102482993,0.099228405,0.096256405
0.112042125,0.111928275,0.110858875,0.108916875,0.106596875,0.1036464,0.1027759,0.09974175,0.096415175,0,0.111133003,0.11107123,0.110125768,0.10832493,0.10613992,0.103205885,0.102546093,0.099316965,0.096326588
0.111431325,0.111166525,0.1104634,0.108743775,0.106620975,0.103477825,0.103055375,0.0994951,0.096915525,0,0.111079658,0.110992655,0.110073395,0.10829026,0.106116653,0.103144878,0.102516113,0.099262538,0.096319903
0.1110999,0.1111123,0.1101226,0.108396925,0.106167475,0.10327145,0.102552875,0.099278425,0.096255025,0,0.1110333,0.110949305,0.11000998,0.108225725,0.10606244,0.103089988,0.10244876,0.09918026,0.09624583
0.11114335,0.11114065,0.1103942,0.108599125,0.1063936,0.10356085,0.1029936,0.099634,0.096644425,0,0.110992923,0.110906023,0.109995558,0.108198808,0.106038993,0.10308331,0.102461258,0.099187908,0.096245495
0.110660825,0.1105998,0.109684075,0.107973675,0.1058946,0.10309485,0.102570775,0.099403625,0.096520125,0,0.110916335,0.110837298,0.109924823,0.108132203,0.10599253,0.103049688,0.102458228,0.099186315,0.096260068
0.1126476,0.11233285,0.111435175,0.109424575,0.107216925,0.104598925,0.103710025,0.100438225,0.09750165,0,0.111061408,0.110968603,0.110056468,0.108280578,0.106122378,0.103208905,0.102590965,0.099290053,0.0964075
0.111002375,0.111060775,0.1100286,0.1083558,0.1060955,0.103116725,0.10247,0.09909265,0.09603285,0,0.11117526,0.111097785,0.110185533,0.108438243,0.10626505,0.103339648,0.10271109,0.099412383,0.09651098
0.11167055,0.111749825,0.110766775,0.108935975,0.10677255,0.1037783,0.103144,0.099978875,0.0968208,0,0.11126501,0.111214783,0.110288468,0.108529283,0.106338055,0.103429778,0.102789258,0.099513685,0.096556885
0.111084575,0.111006175,0.11018495,0.108370325,0.106123275,0.103128325,0.102638425,0.099112075,0.096245225,0,0.111299045,0.11124621,0.11032216,0.108534213,0.106337105,0.103428155,0.10279742,0.099493413,0.096535283
0.110955625,0.110877525,0.110124825,0.1083371,0.106181825,0.103185175,0.102405625,0.09915115,0.09605265,0,0.111373825,0.11129747,0.110406348,0.108605415,0.10640636,0.103485883,0.10283166,0.099532588,0.096540345
0.110329175,0.1102473,0.109476775,0.107599875,0.10553735,0.102488025,0.1021321,0.099002175,0.09575925,0,0.11120253,0.111129373,0.110268138,0.108473715,0.106300408,0.103370045,0.10276728,0.09945863,0.096474753
0.111002675,0.11109935,0.110018525,0.108346425,0.106226075,0.1030405,0.102562625,0.09914505,0.096262975,0,0.111159665,0.111122655,0.11022365,0.10843398,0.106260918,0.103326313,0.102718005,0.099423625,0.096409498
0.110811075,0.110821675,0.1099527,0.1081627,0.10612475,0.10310505,0.102514675,0.09923585,0.0963613,0,0.111130783,0.111093593,0.11020666,0.108410558,0.106256645,0.103309673,0.102714185,0.099419368,0.096420125
,,,,,,,,,,0.000595653,0.000589947,0.000514435,0.000520588,0.00058315,0.000638195,0.000609197,0.000599407,0.000675885
